p_value,coef
0.32156526705444166,-0.39146390424046207
0.40028700144621854,-0.31480502921163445
0.5142567629789102,0.25138122726372814
0.25216107859830283,-0.44708311626652647
0.34392683053422013,-0.3426239264659762
0.297436456907029,-0.44612121874296373
0.5729464040835908,-0.24468059485212895
0.3179337658549466,-0.406689222807945
0.7096334994993732,-0.1387162694590909
0.1273389719440139,-0.6418556184047249
0.25953548677768834,-0.4455981184693449
0.9170046877737266,0.042134571276719095
0.5928405051877906,-0.25936154421103386
0.5026862760339674,-0.30789638257836277
0.38373891012934036,0.31187382480080766
0.1114768625503599,-0.646404109480905
0.2522705815300287,-0.5226191705795032
0.724444359134244,-0.14767312107186872
0.3540423079628481,-0.36151022668474986
0.5540835010057374,-0.23670631187754368
0.21463316461062898,-0.6144931049880661
0.45804050656661555,-0.3345780182305167
0.06023896245637359,-0.762503846663029
0.09827115256376139,-0.6742717275135491
0.8962800593941284,-0.05360926453268266
0.6162897468115494,-0.2066872539516913
0.1837095294190606,-0.5922669662591257
0.5930472341892921,-0.19734322558904432
0.39832860160244543,-0.39226938154296975
0.9318590966804083,0.0351288649145252
0.10624932828025216,-0.7730655172042207
0.9267551157327503,0.035391600453688894
0.5089352968811818,-0.2640069020819567
0.07776152336403117,-0.7103384667120808
0.12434796136056932,-0.592943686799904
0.22509306677253738,-0.4813591496739904
0.8240102267647279,0.08682858923723782
0.9948942794539283,-0.002186447072570226
0.535861248757128,-0.2604209185798358
0.08084058049059097,-0.6509761854599011
0.5925091335282119,-0.2382470220716111
0.5033669736818371,-0.2419390050027883
0.7207759756148775,0.13305470904358757
0.10630241137905941,-0.7600473997424033
0.9642180472548826,0.017117854460813046
0.5231612484784298,-0.24169792240460616
0.502759265907785,-0.2873523141557777
0.9023552359143532,-0.04807647536664834
0.5938014818053763,-0.2079219304531208
0.13976978851290456,-0.5912038548343882
0.7960393871996607,0.11244547277057397
0.8140351550992332,-0.08585702022069422
0.19489343701604667,-0.6097491779332814
0.723361809553281,-0.1521957578770442
0.9123258588013337,-0.04312015576229278
0.20333895627378595,-0.6171302196945659
0.368771740992654,-0.3609110119966877
0.2373437845736397,-0.4811454795804162
0.49668241781470424,-0.28088292560312594
0.07551345355934674,-0.7007484847686662
0.09036616228834077,-0.6630468372890068
0.442207676859654,-0.3559052483387904
0.12941246427417274,-0.7313810957482165
0.12992436107712918,-0.7595195141748426
0.1706113528982024,-0.5147910214119137
0.9563693257947439,-0.018827128270547437
0.44940976557664236,-0.3145193767262287
0.6516683403090933,-0.17174544819789833
0.2848462983186766,-0.41964242320041806
0.5084441731176966,-0.2598907996501661
0.6278531057076137,-0.18817796031707942
0.6179933654873057,-0.2390234966305343
0.2037703051406735,-0.5147423043683268
0.6057569233855435,-0.20762045049651928
0.04306092197498494,-0.7711654531665848
0.2930859689122901,-0.510464066403095
0.994833839764993,0.0027763719877490147
0.45655931152292684,-0.28544926495947714
0.8299779085956429,-0.08761359427554868
0.38087213176278767,-0.44378258768521806
0.9614845031168778,-0.01888860646356263
0.35950112258800926,-0.44239487914627074
0.6282685512718263,-0.1846679849808679
0.1511615518362802,-0.5910641448392729
0.6596811468707297,-0.18669041326947824
0.7231001306461342,-0.13689348426232587
0.4301003696453233,-0.3370241928058611
